,index,open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore,strategy_signal,BAH_signal,SAH_signal,qty,balance,portfolio_value,BAH_portfolio_value,SAH_portfolio_value
3337,3337,2023-11-02 00:00:00+02:00,35409.3,35561.5,35205.0,35304.1,20020.8,2023-11-02 00:59:59.999000+02:00,708489582.24724,235070,9542.188,337705764.6564,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,120142.61802516598,119719.70681498312,80248.9430331093
3338,3338,2023-11-02 01:00:00+02:00,35304.2,35484.0,35237.6,35437.4,11140.801,2023-11-02 01:59:59.999000+02:00,394456116.18034,148126,5725.209,202694536.86284,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,120596.92800567122,120171.77810184321,79796.8288907381
3339,3339,2023-11-02 02:00:00+02:00,35437.5,35687.3,35378.3,35437.8,20761.336,2023-11-02 02:59:59.999000+02:00,737113545.46669,241676,10046.144,356780819.60905,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,120598.29127643042,120173.13465484206,79795.47220914059
3340,3340,2023-11-02 03:00:00+02:00,35437.9,35638.9,35437.8,35583.7,11158.01,2023-11-02 03:59:59.999000+02:00,396588445.68437,162823,5770.373,205096870.36877,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,121095.5442858506,120667.93736116527,79300.62259644776
3341,3341,2023-11-02 04:00:00+02:00,35583.7,35999.9,35530.0,35692.5,34113.811,2023-11-02 04:59:59.999000+02:00,1220211846.77934,374220,17831.036,637950303.51005,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,121466.35393235451,121036.91977684703,78931.60520192423
3342,3342,2023-11-02 05:00:00+02:00,35692.7,35832.4,35550.0,35578.0,19798.737,2023-11-02 05:59:59.999000+02:00,706391573.59649,244859,8765.571,312766766.67854,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,121076.11767753193,120648.60648093195,79319.95530921231
3343,3343,2023-11-02 06:00:00+02:00,35577.9,35613.0,35455.0,35469.8,10854.976,2023-11-02 06:59:59.999000+02:00,385719932.0541,140537,4661.083,165640286.16173,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,120707.35293716687,120281.65889474844,79686.93768133955
3344,3344,2023-11-02 07:00:00+02:00,35469.8,35494.8,35147.4,35200.0,28532.306,2023-11-02 07:59:59.999000+02:00,1006809447.98482,295509,11766.686,415219707.4297,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,119787.82681008276,119366.66389703762,80602.01941886204
3345,3345,2023-11-02 08:00:00+02:00,35200.1,35267.5,35050.0,35227.9,17965.949,2023-11-02 08:59:59.999000+02:00,632047522.48293,208381,8647.422,304268180.16876,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,119882.91494553734,119461.28346870602,80507.39087743551
3346,3346,2023-11-02 09:00:00+02:00,35227.9,35358.0,35211.0,35280.7,9023.439,2023-11-02 09:59:59.999000+02:00,318367789.92031,126948,4607.513,162576295.85111,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,120062.86668575245,119640.34846455156,80328.3089065638
3347,3347,2023-11-02 10:00:00+02:00,35280.6,35331.0,35095.1,35325.6,11174.464,2023-11-02 10:59:59.999000+02:00,393554805.09067,151953,5474.799,192840730.61263,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,120215.89382847327,119792.62153867022,80176.02139724298
3348,3348,2023-11-02 11:00:00+02:00,35325.5,35419.6,35255.4,35377.8,9666.226,2023-11-02 11:59:59.999000+02:00,341675417.74693,104635,4371.934,154571996.46303,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,120393.8006625496,119969.65170501756,79998.97444876752
3349,3349,2023-11-02 12:00:00+02:00,35377.7,35487.0,35338.4,35375.3,9579.93,2023-11-02 12:59:59.999000+02:00,339312392.78674,101005,4734.298,167705986.09327,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,120385.28022030457,119961.17324877487,80007.45370875199
3350,3350,2023-11-02 13:00:00+02:00,35375.4,35447.9,35309.2,35377.5,7419.031,2023-11-02 13:59:59.999000+02:00,262439390.7731,89453,3782.498,133819629.2642,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,120392.7782094802,119968.63429026843,79999.99195996567
3351,3351,2023-11-02 14:00:00+02:00,35377.6,35468.0,35310.1,35357.0,9542.173,2023-11-02 14:59:59.999000+02:00,337687301.155,92297,5054.59,178889377.5578,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,120322.9105830709,119899.11094907839,80069.52189183822
3352,3352,2023-11-02 15:00:00+02:00,35356.9,35372.4,34544.6,34931.4,46955.212,2023-11-02 15:59:59.999000+02:00,1644406679.28828,355721,20697.183,725037559.87393,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,118872.39049527627,118455.7385583233,81513.03111159196
3353,3353,2023-11-02 16:00:00+02:00,34931.5,35031.2,34730.5,34933.9,26176.957,2023-11-02 16:59:59.999000+02:00,913011754.3885,244135,13187.691,460050337.9392,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,118880.91093752132,118464.21701456599,81504.55185160751
3354,3354,2023-11-02 17:00:00+02:00,34933.9,34940.1,34533.1,34645.2,30554.112,2023-11-02 17:59:59.999000+02:00,1060425869.67497,259030,13998.677,485837750.68716,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,117896.97026706474,117485.12488766044,82483.73679461249
3355,3355,2023-11-02 18:00:00+02:00,34645.1,34743.4,34300.0,34647.1,34764.706,2023-11-02 18:59:59.999000+02:00,1200466821.49655,306501,16318.794,563615009.4588,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,117903.44580317097,117491.56851440489,82477.2925570243
3356,3356,2023-11-02 19:00:00+02:00,34647.1,34788.0,34548.6,34776.4,13583.56,2023-11-02 19:59:59.999000+02:00,470791522.14943,135322,7593.491,263228600.35123,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,118344.12307608414,117930.07427127668,82038.74523062822
3357,3357,2023-11-02 20:00:00+02:00,34776.3,34873.6,34716.9,34844.9,11438.441,2023-11-02 20:59:59.999000+02:00,398077217.86038,114383,5585.968,194417358.71598,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,118577.58319359808,118162.38397232632,81806.41350705414
3358,3358,2023-11-02 21:00:00+02:00,34844.9,35021.0,34805.5,34998.2,10860.585,2023-11-02 21:59:59.999000+02:00,379210729.93751,108655,6089.628,212647810.15661,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,119100.05671206358,118682.28290912788,81286.46528480732
3359,3359,2023-11-02 22:00:00+02:00,34998.2,35099.0,34815.0,34903.3,17201.581,2023-11-02 22:59:59.999000+02:00,601232563.58088,161461,7920.783,276868955.67559,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,118776.6207244421,118360.4407101555,81608.33799381724
3360,3360,2023-11-02 23:00:00+02:00,34903.3,34970.5,34840.4,34926.9,5671.219,2023-11-02 23:59:59.999000+02:00,197931801.8671,64941,2525.43,88150146.5305,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,118857.05369923521,118440.47733708646,81528.29377956399
3361,3361,2023-11-03 00:00:00+02:00,34926.9,34928.8,34760.1,34786.3,6149.368,2023-11-03 00:59:59.999000+02:00,214164472.6071,74044,2650.106,92291707.6246,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,118377.8640273745,117963.64895799774,82005.16736108977
3362,3362,2023-11-03 01:00:00+02:00,34786.3,34940.1,34705.0,34940.1,7275.598,2023-11-03 01:59:59.999000+02:00,253430596.21424,82016,3623.17,126223375.69956,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,118902.04163428898,118485.24358604784,81483.52328684607
3363,3363,2023-11-03 02:00:00+02:00,34940.1,34944.9,34388.0,34512.5,19312.405,2023-11-03 02:59:59.999000+02:00,669102035.80215,185721,8491.781,294225697.6514,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,117444.70519269833,117035.08843029861,82933.81591458738
3364,3364,2023-11-03 03:00:00+02:00,34512.5,34623.8,34364.1,34590.7,14966.457,2023-11-03 03:59:59.999000+02:00,516600135.0938,173991,7932.837,273837908.35046,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,117711.22462612299,117300.29454156985,82668.58466227361
3365,3365,2023-11-03 04:00:00+02:00,34590.4,34712.9,34551.0,34676.4,6431.566,2023-11-03 04:59:59.999000+02:00,222821570.02873,88611,3384.097,117242005.89677,0.0,ActionType.BUY,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,118003.30538628278,117590.9360215692,82377.91563000645
3366,3366,2023-11-03 05:00:00+02:00,34676.3,34706.0,34626.0,34680.0,3626.74,2023-11-03 05:59:59.999000+02:00,125725521.4565,53910,1859.971,64480417.1841,0.0,ActionType.BUY,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,118015.57482311562,117603.14499855865,82365.70549562885
3367,3367,2023-11-03 06:00:00+02:00,34680.1,34700.0,34300.1,34406.5,16726.852,2023-11-03 06:59:59.999000+02:00,576333033.50173,167928,7108.357,244877454.6459,0.0,ActionType.BUY,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,117083.43844150887,116675.60188560866,83293.3365379283
3368,3368,2023-11-03 07:00:00+02:00,34406.5,34547.5,34332.3,34535.0,10414.326,2023-11-03 07:59:59.999000+02:00,358713954.6515,123923,5587.864,192478766.4321,0.0,ActionType.BUY,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,117521.38917290364,117111.3945364828,82857.50257472729
3369,3369,2023-11-03 08:00:00+02:00,34535.1,34565.0,34423.4,34446.1,6752.503,2023-11-03 08:59:59.999000+02:00,233024339.07,79611,3038.549,104865062.1517,0.0,ActionType.BUY,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,117218.40224667022,116809.90063249282,83159.02505977453
3370,3370,2023-11-03 09:00:00+02:00,34446.1,34509.1,34350.1,34470.0,7643.685,2023-11-03 09:59:59.999000+02:00,263195851.9564,89408,3699.323,127378810.4958,0.0,ActionType.BUY,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,117299.85767453274,116890.95467417293,83077.96333432314
3371,3371,2023-11-03 10:00:00+02:00,34469.9,34618.0,34206.9,34427.8,22342.401,2023-11-03 10:59:59.999000+02:00,769315066.27021,224528,10509.28,362018918.7939,0.0,ActionType.BUY,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,117156.03260943657,116747.83833279637,83221.09324286073
3372,3372,2023-11-03 11:00:00+02:00,34427.9,34453.4,34200.0,34260.5,15151.771,2023-11-03 11:59:59.999000+02:00,519764181.5999,177587,7418.252,254499026.3382,0.0,ActionType.BUY,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,116585.84461439887,116180.46004103572,83788.52532102053
3373,3373,2023-11-03 12:00:00+02:00,34260.5,34292.7,34123.0,34290.6,20491.628,2023-11-03 12:59:59.999000+02:00,700951291.92491,210298,10621.843,363400779.2686,0.0,ActionType.BUY,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,116688.43073902908,116282.54065419767,83686.43503080768
3374,3374,2023-11-03 13:00:00+02:00,34290.7,34295.0,34170.5,34265.5,7772.84,2023-11-03 13:59:59.999000+02:00,266127150.9228,89393,4155.696,142283525.5759,0.0,ActionType.BUY,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,116602.88549888894,116197.4169535211,83771.56680105162
3375,3375,2023-11-03 14:00:00+02:00,34265.5,34460.6,34155.4,34405.8,18612.223,2023-11-03 14:59:59.999000+02:00,639020729.70393,199730,10173.456,349312919.52043,0.0,ActionType.BUY,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,117081.05271768027,116673.22791786073,83295.71073072395
3376,3376,2023-11-03 15:00:00+02:00,34405.9,34596.5,34342.8,34576.2,14637.356,2023-11-03 15:59:59.999000+02:00,504379482.70406,162104,7707.18,265618847.01586,0.0,ActionType.BUY,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,117661.80606110179,117251.11949536228,82717.76437018346
3377,3377,2023-11-03 16:00:00+02:00,34576.2,34799.5,34506.0,34715.0,26491.241,2023-11-03 16:59:59.999000+02:00,918288485.05539,258753,13512.802,468414453.58209,0.0,ActionType.BUY,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,118134.8610145461,117721.84338595628,82246.99585584646
3378,3378,2023-11-03 17:00:00+02:00,34715.0,34850.0,34679.5,34759.5,14452.031,2023-11-03 17:59:59.999000+02:00,502636155.51262,164792,6394.885,222429584.10212,0.0,ActionType.BUY,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,118286.52488650772,117872.75990707612,82096.06502812315
3379,3379,2023-11-03 18:00:00+02:00,34759.5,34825.0,34570.0,34661.9,16418.752,2023-11-03 18:59:59.999000+02:00,569558003.46012,154145,6932.702,240511667.86206,0.0,ActionType.BUY,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,117953.88682126158,117541.76097536161,82427.0953379163
3380,3380,2023-11-03 19:00:00+02:00,34661.8,34668.7,34304.1,34407.5,21479.999,2023-11-03 19:59:59.999000+02:00,739831724.44665,205278,8631.082,297314632.9113,0.0,ActionType.BUY,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,117086.84661840688,116678.99326810574,83289.94483393453
3381,3381,2023-11-03 20:00:00+02:00,34407.4,34599.0,34340.0,34517.1,12880.072,2023-11-03 20:59:59.999000+02:00,444051100.28134,128541,6970.747,240335025.30254,0.0,ActionType.BUY,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,117460.38280642919,117050.68878978514,82918.214076216
3382,3382,2023-11-03 21:00:00+02:00,34517.1,34580.0,34400.1,34518.1,8598.901,2023-11-03 21:59:59.999000+02:00,296595728.2798,83191,4137.244,142728642.3334,0.0,ActionType.BUY,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,117463.7909833272,117054.08017228222,82914.8223722222
3383,3383,2023-11-03 22:00:00+02:00,34518.1,34650.0,34469.4,34588.3,6976.933,2023-11-03 22:59:59.999000+02:00,241341005.28908,90560,3736.088,129252820.12968,0.0,ActionType.BUY,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,117703.04500156778,117292.15522357689,82676.72475185868
3384,3384,2023-11-03 23:00:00+02:00,34588.3,34694.3,34566.6,34590.0,5199.314,2023-11-03 23:59:59.999000+02:00,180134647.355,58035,2579.391,89370065.5644,0.0,ActionType.BUY,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,117708.83890229439,117297.92057382192,82670.95885506926
3385,3385,2023-11-04 00:00:00+02:00,34590.0,34623.0,34549.0,34615.4,3080.615,2023-11-04 00:59:59.999000+02:00,106546571.8211,43962,1472.134,50918515.6896,0.0,ActionType.BUY,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,117795.40659550394,117384.06168924762,82584.80957362718
3386,3386,2023-11-04 01:00:00+02:00,34615.5,34738.0,34598.7,34700.4,5587.588,2023-11-04 01:59:59.999000+02:00,193717905.63455,64797,3146.338,109084781.50985,0.0,ActionType.BUY,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,118085.1016318351,117672.32920149899,82296.51473415569
3387,3387,2023-11-04 02:00:00+02:00,34700.5,34716.8,34641.0,34680.1,3972.49,2023-11-04 02:59:59.999000+02:00,137753259.2551,51075,1731.816,60055842.8208,0.0,ActionType.BUY,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,118015.91564080541,117603.48413680836,82365.36632522948
3388,3388,2023-11-04 03:00:00+02:00,34680.1,34774.0,34620.1,34755.0,5756.636,2023-11-04 03:59:59.999000+02:00,199778092.4357,68570,2936.222,101909322.5961,0.0,ActionType.BUY,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,118271.18809046665,117857.49868583928,82111.32769609518
3389,3389,2023-11-04 04:00:00+02:00,34754.9,34772.3,34659.3,34665.1,3245.562,2023-11-04 04:59:59.999000+02:00,112660548.3877,48509,1298.732,45088254.1492,0.0,ActionType.BUY,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,117964.79298733521,117552.61339935224,82416.2418851362
3390,3390,2023-11-04 05:00:00+02:00,34665.2,34721.4,34631.0,34699.9,3247.206,2023-11-04 05:59:59.999000+02:00,112587053.1411,41118,1673.445,58023715.2394,0.0,ActionType.BUY,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,118083.3975433861,117670.63351025045,82298.21058615258
3391,3391,2023-11-04 06:00:00+02:00,34700.0,34716.0,34636.5,34658.1,2762.111,2023-11-04 06:59:59.999000+02:00,95765578.7881,37335,914.081,31691588.1136,0.0,ActionType.BUY,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,117940.93574904912,117528.87372187272,82439.98381309268
3392,3392,2023-11-04 07:00:00+02:00,34658.1,34756.0,34571.6,34755.9,8315.011,2023-11-04 07:59:59.999000+02:00,288084164.67944,76925,4302.332,149084406.55778,0.0,ActionType.BUY,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,118274.25544967486,117860.55093008665,82108.27516250077
3393,3393,2023-11-04 08:00:00+02:00,34755.9,35111.0,34700.0,34763.9,24286.004,2023-11-04 08:59:59.999000+02:00,846358188.30769,204736,13540.704,472097965.03542,0.0,ActionType.BUY,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,118301.52086485898,117887.68199006325,82081.1415305505
3394,3394,2023-11-04 09:00:00+02:00,34763.8,34867.9,34752.0,34759.1,5245.637,2023-11-04 09:59:59.999000+02:00,182598235.1297,70884,2443.273,85058295.1431,0.0,ActionType.BUY,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,118285.1616157485,117871.40335407728,82097.42170972067
3395,3395,2023-11-04 10:00:00+02:00,34759.2,34880.0,34709.7,34848.0,5653.608,2023-11-04 10:59:59.999000+02:00,196705976.1115,71617,3057.118,106377642.623,0.0,ActionType.BUY,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,118588.14854198192,118172.89725806724,81795.89922467341
3396,3396,2023-11-04 11:00:00+02:00,34847.9,34864.5,34745.1,34750.1,3985.68,2023-11-04 11:59:59.999000+02:00,138736338.0519,55055,1695.712,59028877.259,0.0,ActionType.BUY,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,118254.48802366637,117840.8809116036,82127.94704566471
3397,3397,2023-11-04 12:00:00+02:00,34750.0,34793.5,34718.3,34724.5,3453.676,2023-11-04 12:59:59.999000+02:00,120018079.9939,44350,1725.971,59982824.1546,0.0,ActionType.BUY,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,118167.23869507723,117754.0615196785,82214.77466790553
3398,3398,2023-11-04 13:00:00+02:00,34724.5,34779.8,34668.7,34706.2,3989.315,2023-11-04 13:59:59.999000+02:00,138531279.37435,53586,1877.185,65196090.1607,0.0,ActionType.BUY,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,118104.86905784358,117691.99921998201,82276.84285099176
3399,3399,2023-11-04 14:00:00+02:00,34706.2,34759.0,34671.6,34750.0,3488.806,2023-11-04 14:59:59.999000+02:00,121110505.4445,43017,1850.49,64240452.8307,0.0,ActionType.BUY,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,118254.14720597658,117840.5417733539,82128.28621606408
3400,3400,2023-11-04 15:00:00+02:00,34750.1,34754.5,34650.1,34696.1,3794.324,2023-11-04 15:59:59.999000+02:00,131688369.0377,43964,1539.572,53435533.6351,0.0,ActionType.BUY,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,118070.44647117364,117657.74625676156,82311.09906132896
3401,3401,2023-11-04 16:00:00+02:00,34696.2,34799.0,34679.0,34730.3,4313.941,2023-11-04 16:59:59.999000+02:00,149861868.9393,53914,2341.629,81346213.6569,0.0,ActionType.BUY,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,118187.00612108572,117773.73153816153,82195.10278474158
3402,3402,2023-11-04 17:00:00+02:00,34730.3,34748.3,34632.5,34709.8,4562.57,2023-11-04 17:59:59.999000+02:00,158260861.6665,56351,2196.843,76203908.9994,0.0,ActionType.BUY,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,118117.13849467644,117704.20819697151,82264.63271661413
3403,3403,2023-11-04 18:00:00+02:00,34709.9,34763.8,34685.1,34693.9,2794.861,2023-11-04 18:59:59.999000+02:00,97049245.9354,41396,1363.425,47347544.7457,0.0,ActionType.BUY,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,3.4081768980137146,0.0,118062.94848199801,117650.285215268,82318.56081011526
